tienda,pais,moneda,categoria,producto,clave_canonica,precio_raw,precio_usd,precio_eur,precio_brl,precio_mxn,precio_gbp,url_producto,fecha_extraccion,fecha_staging
Computron,Ecuador,USD,PERIFERICO,TECLADO PRIMUS ALAMBRICO GAMER USB 105 TECLAS 1000Hz ANTI-GHOSTING,primus teclado 1000hz,"$49,99",49.99,43.83,258.14,873.6,37.79,https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO LOGITECH ALAMBRICO GAMER G213 PRODIGY USB - INGLES,logitech teclado g213,"$72,99 $59,99",59.99,52.6,309.78,1048.35,45.34,https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE KLIP XTREME ALAMBRICO ERGONOMICO USB,sin_clasificar,"$18,99",18.99,16.65,98.06,331.86,14.35,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE LOGITECH ALAMBRICO MK200 USB,logitech combo mk200,"$34,99 $26,99",26.99,23.66,139.37,471.66,20.4,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO LOGITECH ALAMBRICO K120 USB ANTIDERRAME NEGRO,logitech teclado k120,"$21,99 $7,99",7.99,7.01,41.26,139.63,6.04,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE LOGITECH ALAMBRICO MK120 USB,logitech combo mk120,"$29,99 $20,99",20.99,18.4,108.39,366.81,15.87,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE LOGITECH INALAMBRICO MK220,logitech combo mk220,"$35,99",35.99,31.55,185.85,628.94,27.2,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE LOGITECH INALAMBRICO MK270 UNIFYING,logitech combo mk270,"$44,99 $33,99",33.99,29.8,175.52,593.99,25.69,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO LOGITECH ERGONOMICO BLUETOOTH WAVE KEYS CON REPOSAMUÑECAS MULTIDISPOSI BLANCO,sin_clasificar,"$79,99 $59,99",59.99,52.6,309.78,1048.35,45.34,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO KLIP XTREME INALAMBRICO KEYGLIDER BLUETOOTH Y 2.4GHz - PANEL TACTIL,sin_clasificar,"$28,99",28.99,25.42,149.7,506.61,21.91,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE KLIP XTREME INALAMBRICO KEYROLL USB,sin_clasificar,"$27,99",27.99,24.54,144.54,489.14,21.16,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO XTRATECH ALAMBRICO USB ESPAÑOL,sin_clasificar,"$6,99",6.99,6.13,36.1,122.15,5.28,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO LOGITECH INALAMBRICO K380 PEBBLES KEY 2 - BLUETOOTH-MULTIDISPOSITIVO / NEGRO,logitech teclado k380,"$49,99",49.99,43.83,258.14,873.6,37.79,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO KLIP XTREME INALAMBRICO ERGONOMICO TRANSCEND USB NEGRO,sin_clasificar,"$45,99",45.99,40.32,237.49,803.69,34.76,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE EZMI INALAMBRICO - NEGRO,sin_clasificar,"$16,99",16.99,14.9,87.73,296.91,12.84,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE TARGUS INALAMBRICO - NEGRO,sin_clasificar,"$25,99",25.99,22.79,134.21,454.19,19.65,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE MANHATTAN INALAMBRICO - NEGRO,sin_clasificar,"$31,99",31.99,28.05,165.19,559.04,24.18,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO LOGITECH INALAMBRICO K270 USB NEGRO,logitech teclado k270,"$27,99 $21,99",21.99,19.28,113.55,384.28,16.62,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO LOGITECH INALAMBRICO GAMER G915 TKL LIGHTSPEED MECANICO BLUETOOTH / RGB / BLANCO,logitech teclado g915,"$259,99",259.99,227.94,1342.56,4543.43,196.52,https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,TECLADO + MOUSE XTECH ALAMBRICO USB - NEGRO,sin_clasificar,"$15,99 $9,99",9.99,8.76,51.59,174.58,7.55,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE LENOVO LEGION GAMER M300S RGB GY51H47350,lenovo mouse gy51h47350,"$59,99",59.99,52.6,309.78,1048.35,45.34,https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE XTECH INALAMBRICO XTM-309 DE 3 BOTONES 1600 DPI,xtech mouse xtm-309,"$5,99",5.99,5.25,30.93,104.68,4.53,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE XTECH INALAMBRICO XTM-318 DE 4 BOTONES LUCES,xtech mouse xtm-318,"$6,99",6.99,6.13,36.1,122.15,5.28,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE LOGITECH ERGONOMIC LIFT LEFT VERTICAL BLUETOOTH 4000 DPI GRAFITO - MANO IZQUIERDA,sin_clasificar,"$104,99 $79,99",79.99,70.13,413.06,1397.86,60.46,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE EZMI ALAMBRICO EZ GAMER ILUMINACION RGB 6 BOT. 7200 DPI USB - NEGRO,sin_clasificar,"$14,98",14.98,13.13,77.36,261.78,11.32,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE PRIMUS INALAMBRICO GAMER CONEXION DUAL USB BATERIA RECARGABLE,sin_clasificar,"$37,99",37.99,33.31,196.18,663.89,28.72,https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE LOGITECH INALAMBRICO M650 BLUETOOTH USB SILENCE - GRAFITO,logitech mouse m650,"$54,99",54.99,48.21,283.96,960.97,41.57,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE XTECH ALAMBRICO USB NEGRO ERGONOMICO,sin_clasificar,"$4,99 $3,49",3.49,3.06,18.02,60.99,2.64,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE XTECH ALAMBRICO 3 BOTONES USB - NEGRO,sin_clasificar,"$3,99",3.99,3.5,20.6,69.73,3.02,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE KLIP XTREME INALAMBRICO VERTICAL NEGRO,sin_clasificar,"$20,99",20.99,18.4,108.39,366.81,15.87,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE XTECH INALAMBRICO 1200dpi USB NEGRO,xtech mouse 1200dpi,"$9,99 $6,49",6.49,5.69,33.51,113.42,4.91,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE KLIP XTREME INALAMBRICO USB - AZUL,sin_clasificar,"$13,00",13.0,11.4,67.13,227.18,9.83,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE LOGITECH INALAMBRICO M170 GRIS,logitech mouse m170,"$18,99 $10,99",10.99,9.64,56.75,192.05,8.31,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE LOGITECH INALAMBRICO M170 AZUL,logitech mouse m170,"$18,99 $12,99",12.99,11.39,67.08,227.01,9.82,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE KLIP XTREME INALAMBRICO ERGONOMICO 6 BOT. NANO USB - NEGRO,sin_clasificar,"$10,99",10.99,9.64,56.75,192.05,8.31,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE KLIP XTREME INALAMBRICO ERGONOMICO 6 BOT. NANO USB - AZUL,sin_clasificar,"$11,99",11.99,10.51,61.92,209.53,9.06,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE LOGITECH INALAMBRICO M280 2.4GHZ USB NEGRO,logitech mouse m280,"$29,99 $20,99",20.99,18.4,108.39,366.81,15.87,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE LOGITECH INALAMBRICO M185 2.4GHZ USB GRIS,logitech mouse m185,"$27,99 $21,99",21.99,19.28,113.55,384.28,16.62,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE LOGITECH M196 INALAMBRICO BLUETOOTH - GRAFITO 1000 DPI,logitech mouse m196,"$19,99 $13,99",13.99,12.27,72.24,244.48,10.57,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,MOUSE KLIP XTREME INALAMBRICO BLUETOOTH 6 BOTONES - NEGRO,sin_clasificar,"$15,99",15.99,14.02,82.57,279.43,12.09,https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,SOPORTE PARA AUDIFONOS XTECH INCLUYE 2 PUERTOS USB - RGB,sin_clasificar,"$21,99",21.99,19.28,113.55,384.28,16.62,https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,AUDIFONO + MICROFONO XTECH XTH-241 ON EAR USB-A,xtech audifonos xth-241,"$12,99",12.99,11.39,67.08,227.01,9.82,https://www.computron.com.ec/producto-categoria/audio/audifonos/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,AUDIFONO + MICROFONO PRIMUS GAMER ON-EAR BLUETOOTH ARCUS360BT - NEGRO,primus audifonos arcus360bt,"$65,99",65.99,57.86,340.77,1153.2,49.88,https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,AUDIFONO + MICROFONO PRIMUS GAMER ON-EAR BLUETOOTH ARCUS360BT - BLANCO,primus audifonos arcus360bt,"$59,99",59.99,52.6,309.78,1048.35,45.34,https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,AUDIFONO + MICROFONO XTECH ON EAR TIPO DIADEMA 2 conectores 3.5mm,sin_clasificar,"$4,99",4.99,4.37,25.77,87.2,3.77,https://www.computron.com.ec/producto-categoria/audio/audifonos/,2026-06-30,2026-08-05
Computron,Ecuador,USD,PERIFERICO,AUDIFONO + MICROFONO LOGITECH ALAMBRICO GAMER G335 - 3.5mm NEGRO,logitech audifonos g335,"$89,99",89.99,78.9,464.7,1572.61,68.02,https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Intel Core Ultra 5 225F Procesador 10C hasta 4.9Ghz,core ultra 5 225f,$242.00 El precio original era: $242.00. $220.00 El precio actual es: $220.00.,220.0,192.88,1136.06,3844.59,166.29,https://mtec-ec.com/producto/intel-core-ultra-5-225f-procesador-10-nuc-hasta-4-9ghz-copia/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,AMD Ryzen 9 9900X Procesador 4.4Ghz 12 Núc 24 Hilos,ryzen 9 9900x,$594.00 El precio original era: $594.00. $540.00 El precio actual es: $540.00.,540.0,473.43,2788.51,9436.72,408.17,https://mtec-ec.com/producto/amd-ryzen-9-9900x-procesador-4-4ghz-12-nucleos-24-hilos/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Intel Core Ultra 9 285K Procesador 24 Núcleos 24 3.2/5.7Ghz,core ultra 9 285k,$918.50 El precio original era: $918.50. $835.00 El precio actual es: $835.00.,835.0,732.07,4311.86,14591.96,631.15,https://mtec-ec.com/producto/intel-core-ultra-9-285k-procesador-24-nucleos-24-3-2-5-7ghz/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Amd Ryzen 7 8700F Procesador 8 Núc 16h 4.1 – 5.Ghz,ryzen 7 8700f,$330.00 El precio original era: $330.00. $300.00 El precio actual es: $300.00.,300.0,263.02,1549.17,5242.62,226.76,https://mtec-ec.com/producto/amd-ryzen-7-8700f-procesador-8-nuc-16h-4-1-5-ghz/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Amd Ryzen 7 9700X Procesador 3.8-5.5Ghz 8N 16H,ryzen 7 9700x,$473.00 El precio original era: $473.00. $430.00 El precio actual es: $430.00.,430.0,376.99,2220.48,7514.42,325.02,https://mtec-ec.com/producto/amd-ryzen-7-9700x-3-8-5-5ghz-8-nucleos-16-hilos/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Amd Ryzen 7 8700G Procesador 8 Núc 16h 4.2 – 5.1Ghz,ryzen 7 8700g,$385.00 El precio original era: $385.00. $350.00 El precio actual es: $350.00.,350.0,306.86,1807.36,6116.39,264.55,https://mtec-ec.com/producto/amd-ryzen-7-8700g-procesador-8-nucleos-16-hilos-4-2ghz-5-1ghz/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Intel Core Ultra 7 265 Procesador 20 Núcleos hasta 5.3Ghz,core ultra 7 265,$517.00 El precio original era: $517.00. $470.00 El precio actual es: $470.00.,470.0,412.06,2427.03,8213.44,355.26,https://mtec-ec.com/producto/intel-core-ultra-7-265-procesador-20-nucleos-hasta-5-3ghz/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Amd Ryzen 5 8600G Procesador 6 Núcleos 12 Hilos 4.3Ghz – 5.0Ghz,ryzen 5 8600g,$270.00 El precio original era: $270.00. $245.00 El precio actual es: $245.00.,245.0,214.8,1265.16,4281.47,185.19,https://mtec-ec.com/producto/amd-ryzen-5-8600g-procesador-6-nucleos-12-hilos-4-3ghz-5-0ghz/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,AMD Ryzen 5 8500G Procesador 3.5Ghz 6 Núcleos 12 Hilos AM5,ryzen 5 8500g,$213.00 El precio original era: $213.00. $194.00 El precio actual es: $194.00.,194.0,170.09,1001.8,3390.23,146.64,https://mtec-ec.com/producto/amd-ryzen-5-8500g-procesador-3-5ghz-6-nucleos-12-hilos-am5/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Gamdias Aura GC12 Case Gamer 6 Fans Argb,sin_clasificar,$77.00 El precio original era: $77.00. $70.00 El precio actual es: $70.00.,70.0,61.37,361.47,1223.28,52.91,https://mtec-ec.com/producto/gamdias-aura-gc12-case-gamer-6-fans-argb/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Gamdias Kratos M1 600B Fuente de Poder 600W 80+ Bronze,sin_clasificar,$66.00 El precio original era: $66.00. $60.00 El precio actual es: $60.00.,60.0,52.6,309.83,1048.52,45.35,https://mtec-ec.com/producto/gamdias-kratos-m1-600b-fuente-de-poder-600w-80-bronze/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Gamdias Atlas M3M Case Gamer Vidrio Templado 3 Fans,sin_clasificar,$71.50 El precio original era: $71.50. $65.00 El precio actual es: $65.00.,65.0,56.99,335.65,1135.9,49.13,https://mtec-ec.com/producto/gamdias-atlas-m3m-case-gamer-vidrio-templado-3-fans/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Lenovo LOQ 15ARP10E AMD R7 7735HS 16GB 512GB RTX 4050 15.6″,sin_clasificar,"$1,303.50 El precio original era: $1,303.50. $1,185.00 El precio actual es: $1,185.00.",1185.0,1038.93,6119.22,20708.35,895.71,https://mtec-ec.com/producto/lenovo-loq-15arp10e-amd-r7-7735hs-16gb-512b-rtx-4050-15-6/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Amd Ryzen 5 9600X 3.9 – 5.4Ghz 6 Núcleos 12 Hilos,ryzen 5 9600x,$330.00 El precio original era: $330.00. $300.00 El precio actual es: $300.00.,300.0,263.02,1549.17,5242.62,226.76,https://mtec-ec.com/producto/amd-ryzen-5-9600x-3-9-5-4ghz-6-nucleos-12-hilos/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Amd Ryzen 7 7700X 4.5Ghz Am5 8 Núcleos 16 hilos,ryzen 7 7700x,$484.00 El precio original era: $484.00. $440.00 El precio actual es: $440.00.,440.0,385.76,2272.12,7689.18,332.58,https://mtec-ec.com/producto/amd-ryzen-7-7700x-4-5ghz-am5-8-nucleos-16-hilos/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,ASUS Prime H810M-E LGA1851 DDR5 Intel,sin_clasificar,$121.00 El precio original era: $121.00. $110.00 El precio actual es: $110.00.,110.0,96.44,568.03,1922.29,83.15,https://mtec-ec.com/producto/asus-prime-h810m-e-lga1851-ddr5-intel/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Asus TUF Gaming B850M-Plus WIFI AM5 AMD,sin_clasificar,$308.00 El precio original era: $308.00. $280.00 El precio actual es: $280.00.,280.0,245.48,1445.89,4893.11,211.64,https://mtec-ec.com/producto/asus-tuf-gaming-b850m-plus-wifi-am5-amd-ddr5-mainboard/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Asus TUF Z890 PLUS WIFI Intel Core Ultra LGA1851,sin_clasificar,$440.00 El precio original era: $440.00. $400.00 El precio actual es: $400.00.,400.0,350.69,2065.56,6990.16,302.35,https://mtec-ec.com/producto/asus-tuf-z890-plus-wifi-intel-core-ultra/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,CPU,Amd Ryzen 7 7700 3.8Ghz 8 Núcleos 16 Hilos AM5,ryzen 7 7700 3,$429.00 El precio original era: $429.00. $390.00 El precio actual es: $390.00.,390.0,341.92,2013.92,6815.41,294.79,https://mtec-ec.com/producto/amd-ryzen-7-7700-3-8ghz-8-nucleos-16-hilos-procesador-am5/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Msi RTX 5070 12g Shadow 3X OC Tarjeta de Video,rtx 5070 12g,$990.00 El precio original era: $990.00. $900.00 El precio actual es: $900.00.,900.0,789.06,4647.51,15727.86,680.28,https://mtec-ec.com/producto/msi-rtx-5070-12g-shadow-3x-oc-tarjeta-de-video/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Asus Dual RTX 5060 Ti 8GB OC Edition Tarjeta de Video,rtx 5060 ti 8gb,$594.00 El precio original era: $594.00. $540.00 El precio actual es: $540.00.,540.0,473.43,2788.51,9436.72,408.17,https://mtec-ec.com/producto/asus-dual-rtx-5060-ti-8gb-gddr7-oc-edition-tarjeta-de-video/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Asus Dual RTX 5060 Ti EVO 16GB Tarjeta de Video,rtx 5060 ti,$869.00 El precio original era: $869.00. $790.00 El precio actual es: $790.00.,790.0,692.62,4079.48,13805.57,597.14,https://mtec-ec.com/producto/asus-dual-rtx-5060-ti-evo-16gb-tarjeta-de-video/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Asus Dual RTX 5050 8GB GDDR6 OC Tarjeta de Video,rtx 5050 8gb,$456.50 El precio original era: $456.50. $415.00 El precio actual es: $415.00.,415.0,363.84,2143.02,7252.29,313.69,https://mtec-ec.com/producto/asus-dual-rtx-5050-8gb-gddr6-oc-edition-tarjeta-de-video/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Msi RTX 5060 Ti 16G Ventus 2X OC Plus Tarjeta Video,rtx 5060 ti 16g,$825.00 El precio original era: $825.00. $750.00 El precio actual es: $750.00.,750.0,657.55,3872.92,13106.55,566.9,https://mtec-ec.com/producto/msi-rtx-5060-ti-16g-ventus-2x-oc-plus-tarjeta-video/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Gigabyte RTX 5070 Ti Eagle Oc Sff 16G Tarjeta Video,rtx 5070 ti,"$1,424.49 El precio original era: $1,424.49. $1,295.00 El precio actual es: $1,295.00.",1295.0,1135.37,6687.25,22630.64,978.85,https://mtec-ec.com/producto/gigabyte-rtx-5070-ti-eagle-oc-sff-16g-tarjeta-de-video/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Tp-link Tapo D210 Video Portero WiFi Visión Nocturna,sin_clasificar,$66.00 El precio original era: $66.00. $60.00 El precio actual es: $60.00.,60.0,52.6,309.83,1048.52,45.35,https://mtec-ec.com/producto/video-portero-wifi-tapo-d210-vision-nocturna-color-y-deteccion-de-personas/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Lenovo LOQ 15ARP10E AMD R7 7735HS 16GB 512GB RTX 4050 15.6″,rtx 4050,"$1,303.50 El precio original era: $1,303.50. $1,185.00 El precio actual es: $1,185.00.",1185.0,1038.93,6119.22,20708.35,895.71,https://mtec-ec.com/producto/lenovo-loq-15arp10e-amd-r7-7735hs-16gb-512b-rtx-4050-15-6/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Zotac Gaming GeForce RTX 5070 Solid OC 12GB,rtx 5070,$990.00 El precio original era: $990.00. $900.00 El precio actual es: $900.00.,900.0,789.06,4647.51,15727.86,680.28,https://mtec-ec.com/producto/zotac-gaming-geforce-rtx-5070-solid-12gb/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Zotac Gaming GeForce RTX 5060 Ti Twin Edge OC 16GB,rtx 5060 ti,$836.00 El precio original era: $836.00. $760.00 El precio actual es: $760.00.,760.0,666.31,3924.56,13281.3,574.46,https://mtec-ec.com/producto/zotac-gaming-geforce-rtx-5060-ti-twin-edge-oc-16gb/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Gigabyte GeForce RTX 5060 Ti EAGLE OC ICE 16GB,rtx 5060 ti,$841.50 El precio original era: $841.50. $765.00 El precio actual es: $765.00.,765.0,670.7,3950.38,13368.68,578.24,https://mtec-ec.com/producto/gigabyte-geforce-rtx-5060-ti-eagle-oc-ice-16gb/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,GPU,Zotac Gaming Geforce RTX 5070 Ti Solid SFF OC 16GB,rtx 5070 ti,"$1,430.00 El precio original era: $1,430.00. $1,300.00 El precio actual es: $1,300.00.",1300.0,1139.75,6713.07,22718.02,982.63,https://mtec-ec.com/producto/zotac-gaming-geforce-rtx-5070-ti-solid-sff-oc-16gb/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,RAM,Adata Xpg Spectrix D41 16gb Ddr4 Rgb 3200mhz Memoria Ram,xpg 16gb ddr4 spectrix 3200mhz,$192.50 El precio original era: $192.50. $175.00 El precio actual es: $175.00.,175.0,153.43,903.68,3058.2,132.28,https://mtec-ec.com/producto/adata-xpg-spectrix-d41-16gb-ddr4-rgb-3200mhz/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,RAM,Xpg Lancer Rgb DDR5 16gb Ram 6000mhz White,xpg 16gb ddr5 lancer 6000mhz,$357.50 El precio original era: $357.50. $325.00 El precio actual es: $325.00.,325.0,284.94,1678.27,5679.5,245.66,https://mtec-ec.com/producto/xpg-lancer-rgb-ddr5-16gb-ram-6000mhz-white/,2026-06-30,2026-08-05
MTEC,Ecuador,USD,RAM,Xpg Caster RGB 16GB Ram DDR5 6400Mhz,xpg 16gb ddr5 caster 6400mhz,$368.50 El precio original era: $368.50. $335.00 El precio actual es: $335.00.,335.0,293.7,1729.91,5854.26,253.22,https://mtec-ec.com/producto/xpg-caster-rgb-16gb-ddr5-6400mhz/,2026-06-30,2026-08-05
